sanitize_title_with_dashes();parameter;string;raw_title
sanitize_title_with_dashes();parameter;string;context
seems_utf8();parameter;string;str
utf8_uri_encode();parameter;string;utf8_string
utf8_uri_encode();parameter;integer;length
WP.add_query_var();parameter;string;qv
register_widget();parameter;string;widget_class
WP_Widget_Pages;property;string;id_base
WP_Widget_Pages;property;string;name
WP_Widget_Pages;property;array<string>;widget_options
WP_Widget_Pages;property;array<string>;control_options
WP_Widget_Pages;property;integer;number
WP_Widget_Pages;property;string;id
WP_Widget_Pages;property;string;option_name
WP_Widget_Factory.register();parameter;string;widget_class
WP_Widget.__construct();parameter;string;id_base
WP_Widget.__construct();parameter;string;name
WP_Widget.__construct();parameter;array<string>;widget_options
WP_Widget.__construct();parameter;array<integer>;control_options
WP_Widget_Calendar;property;string;id_base
WP_Widget_Calendar;property;string;name
WP_Widget_Calendar;property;array<string>;widget_options
WP_Widget_Calendar;property;array<string>;control_options
WP_Widget_Calendar;property;integer;number
WP_Widget_Calendar;property;string;id
WP_Widget_Calendar;property;string;option_name
WP_Widget_Archives;property;string;id_base
WP_Widget_Archives;property;string;name
WP_Widget_Archives;property;array<string>;widget_options
WP_Widget_Archives;property;array<string>;control_options
WP_Widget_Archives;property;integer;number
WP_Widget_Archives;property;string;id
WP_Widget_Archives;property;string;option_name
WP_Widget_Meta;property;string;id_base
WP_Widget_Meta;property;string;name
WP_Widget_Meta;property;array<string>;widget_options
WP_Widget_Meta;property;array<string>;control_options
WP_Widget_Meta;property;integer;number
WP_Widget_Meta;property;string;id
WP_Widget_Meta;property;string;option_name
WP_Widget_Search;property;string;id_base
WP_Widget_Search;property;string;name
WP_Widget_Search;property;array<string>;widget_options
WP_Widget_Search;property;array<string>;control_options
WP_Widget_Search;property;integer;number
WP_Widget_Search;property;string;id
WP_Widget_Search;property;string;option_name
WP_Widget_Text;property;string;id_base
WP_Widget_Text;property;string;name
WP_Widget_Text;property;array<string>;widget_options
WP_Widget_Text;property;array<string><integer>;control_options
WP_Widget_Text;property;integer;number
WP_Widget_Text;property;string;id
WP_Widget_Text;property;string;option_name
WP_Widget_Categories;property;string;id_base
WP_Widget_Categories;property;string;name
WP_Widget_Categories;property;array<string>;widget_options
WP_Widget_Categories;property;array<string>;control_options
WP_Widget_Categories;property;integer;number
WP_Widget_Categories;property;string;id
WP_Widget_Categories;property;string;option_name
WP_Widget_Recent_Posts;property;string;id_base
WP_Widget_Recent_Posts;property;string;name
WP_Widget_Recent_Posts;property;array<string>;widget_options
WP_Widget_Recent_Posts;property;array<string>;control_options
WP_Widget_Recent_Posts;property;integer;number
WP_Widget_Recent_Posts;property;string;id
WP_Widget_Recent_Posts;property;string;option_name
WP_Widget_Recent_Posts;property;string;alt_option_name
WP_Widget_Recent_Comments;property;string;id_base
WP_Widget_Recent_Comments;property;string;name
WP_Widget_Recent_Comments;property;array<string>;widget_options
WP_Widget_Recent_Comments;property;array<string>;control_options
WP_Widget_Recent_Comments;property;integer;number
WP_Widget_Recent_Comments;property;string;id
WP_Widget_Recent_Comments;property;string;option_name
WP_Widget_Recent_Comments;property;string;alt_option_name
is_active_widget();parameter;string;id_base
WP_Widget_RSS;property;string;id_base
WP_Widget_RSS;property;string;name
WP_Widget_RSS;property;array<string>;widget_options
WP_Widget_RSS;property;array<string><integer>;control_options
WP_Widget_RSS;property;integer;number
WP_Widget_RSS;property;string;id
WP_Widget_RSS;property;string;option_name
WP_Widget_Tag_Cloud;property;string;id_base
WP_Widget_Tag_Cloud;property;string;name
WP_Widget_Tag_Cloud;property;array<string>;widget_options
WP_Widget_Tag_Cloud;property;array<string>;control_options
WP_Widget_Tag_Cloud;property;integer;number
WP_Widget_Tag_Cloud;property;string;id
WP_Widget_Tag_Cloud;property;string;option_name
WP_Nav_Menu_Widget;property;string;id_base
WP_Nav_Menu_Widget;property;string;name
WP_Nav_Menu_Widget;property;array<string>;widget_options
WP_Nav_Menu_Widget;property;array<string>;control_options
WP_Nav_Menu_Widget;property;integer;number
WP_Nav_Menu_Widget;property;string;id
WP_Nav_Menu_Widget;property;string;option_name
Twenty_Fourteen_Ephemera_Widget;property;array<string>;formats
Twenty_Fourteen_Ephemera_Widget;property;array<string>;format_strings
Twenty_Fourteen_Ephemera_Widget;property;string;id_base
Twenty_Fourteen_Ephemera_Widget;property;string;name
Twenty_Fourteen_Ephemera_Widget;property;array<string>;widget_options
Twenty_Fourteen_Ephemera_Widget;property;array<string>;control_options
Twenty_Fourteen_Ephemera_Widget;property;integer;number
Twenty_Fourteen_Ephemera_Widget;property;string;id
Twenty_Fourteen_Ephemera_Widget;property;string;option_name
register_sidebar();parameter;array<string>;args
wpdb.prepare();parameter;string;query
wpdb.prepare();parameter;string;args
wpdb.prepare();parameter;integer;args
wpdb.escape_by_ref();parameter;string;string
array_walk();parameter;array<string>;input
array_walk();parameter;array<wpdb><string>;funcname
wpdb.get_row();parameter;string;query
WP_Widget._set();parameter;integer;number
wp_register_sidebar_widget();parameter;string;id
wp_register_sidebar_widget();parameter;string;name
wp_register_sidebar_widget();parameter;array<WP_Widget_Pages><string><WP_Widget_Calendar><WP_Widget_Archives><WP_Widget_Meta><WP_Widget_Search><WP_Widget_Text><WP_Widget_Categories><WP_Widget_Recent_Posts><WP_Widget_Recent_Comments><WP_Widget_RSS><WP_Widget_Tag_Cloud><WP_Nav_Menu_Widget><Twenty_Fourteen_Ephemera_Widget>;output_callback
wp_register_sidebar_widget();parameter;array<string>;options
_register_widget_update_callback();parameter;string;id_base
_register_widget_update_callback();parameter;array<WP_Widget_Pages><string><WP_Widget_Calendar><WP_Widget_Archives><WP_Widget_Meta><WP_Widget_Search><WP_Widget_Text><WP_Widget_Categories><WP_Widget_Recent_Posts><WP_Widget_Recent_Comments><WP_Widget_RSS><WP_Widget_Tag_Cloud><WP_Nav_Menu_Widget><Twenty_Fourteen_Ephemera_Widget>;update_callback
_register_widget_update_callback();parameter;array<string><integer>;options
_register_widget_form_callback();parameter;string;id
_register_widget_form_callback();parameter;string;name
_register_widget_form_callback();parameter;array<WP_Widget_Pages><string><WP_Widget_Calendar><WP_Widget_Archives><WP_Widget_Meta><WP_Widget_Search><WP_Widget_Text><WP_Widget_Categories><WP_Widget_Recent_Posts><WP_Widget_Recent_Comments><WP_Widget_RSS><WP_Widget_Tag_Cloud><WP_Nav_Menu_Widget><Twenty_Fourteen_Ephemera_Widget>;form_callback
_register_widget_form_callback();parameter;array<string><integer>;options
WP_Widget._register_one();parameter;integer;number
spawn_cron();parameter;double;gmt_time
get_transient();parameter;string;transient
delete_option();parameter;string;option
wp_protect_special_option();parameter;string;option
set_transient();parameter;string;transient
set_transient();parameter;string;value
add_option();parameter;string;option
add_option();parameter;string;value
add_option();parameter;string;autoload
sanitize_option();parameter;string;option
sanitize_option();parameter;string;value
maybe_serialize();parameter;string;data
get_site_url();parameter;string;path
get_site_url();parameter;string;scheme
site_url();parameter;string;path
site_url();parameter;string;scheme
set_url_scheme();parameter;string;url
set_url_scheme();parameter;string;scheme
wp_remote_post();parameter;string;url
wp_remote_post();parameter;array<double><boolean>;args
WP_Http.post();parameter;string;url
WP_Http.post();parameter;array<double><boolean>;args
WP_Http.request();parameter;string;url
WP_Http.request();parameter;array<string><double><boolean>;args
get_home_url();parameter;string;path
get_bloginfo();parameter;string;show
get_bloginfo();parameter;string;filter
wp_kses_no_null();parameter;string;string
wp_kses_bad_protocol();parameter;string;string
wp_kses_bad_protocol();parameter;array<string>;allowed_protocols
wp_kses_bad_protocol_once();parameter;string;string
wp_kses_bad_protocol_once();parameter;array<string>;allowed_protocols
wp_kses_decode_entities();parameter;string;string
wp_kses_bad_protocol_once2();parameter;string;string
wp_kses_bad_protocol_once2();parameter;array<string>;allowed_protocols
WP_Http.buildCookieHeader();parameter;array<string><double><integer><boolean><array><NULL>;r
WP_Http_Encoding.accept_encoding();parameter;string;url
WP_Http_Encoding.accept_encoding();parameter;array<string><double><integer><boolean><array><NULL>;args
WP_Http._dispatch_request();parameter;string;url
WP_Http._dispatch_request();parameter;array<string><double><integer><boolean><array><NULL>;args
WP_Http._get_first_available_transport();parameter;array<string><double><integer><boolean><array><NULL>;args
WP_Http._get_first_available_transport();parameter;string;url
WP_Http_Curl.test();parameter;array<string><double><integer><boolean><array><NULL>;args
call_user_func();parameter;array<string>;function_name
call_user_func();parameter;string;function_name
call_user_func();parameter;array<string><double><integer><boolean><array><NULL>;parmeter
call_user_func();parameter;string;...
WP_Http_Curl.request();parameter;string;url
WP_Http_Curl.request();parameter;array<string><double><integer><boolean><array><NULL>;args
do_action_ref_array();parameter;string;tag
do_action_ref_array();parameter;array<resource><WP><WP_Query><WP_Styles><WP_Scripts><WP_Post><WP_Comment_Query>;args
WP_Error;property;array<array>;errors
WP_Error.__construct();parameter;string;code
WP_Error.__construct();parameter;string;message
mbstring_binary_safe_encoding();parameter;boolean;reset
wp_next_scheduled();parameter;string;hook
get_theme_support();parameter;string;feature
Featured_Content.get_setting();parameter;string;key
Featured_Content.sanitize_quantity();parameter;integer;input
update_option();parameter;string;option
get_post_types();parameter;array<boolean>;args
get_post_types();parameter;string;output
wp_filter_object_list();parameter;array<stdClass>;list
wp_filter_object_list();parameter;array<boolean>;args
wp_filter_object_list();parameter;string;operator
wp_filter_object_list();parameter;string;field
wp_list_filter();parameter;array<stdClass>;list
wp_list_filter();parameter;array<boolean>;args
wp_list_filter();parameter;string;operator
get_taxonomies();parameter;string;output
has_filter();parameter;string;tag
WP_Query.query();parameter;array<integer><boolean><string>;query
WP_Query.fill_query_vars();parameter;array<string><integer><array><boolean>;array
WP_Query.parse_tax_query();parameter;array<string><integer><array><boolean>;q
WP_Tax_Query;property;string;relation
WP_Tax_Query;property;array<string>;no_results
Featured_Content.pre_get_posts();parameter;WP_Query;query
get_term_by();parameter;string;field
get_term_by();parameter;string;value
get_term_by();parameter;string;taxonomy
taxonomy_exists();parameter;string;taxonomy
