FileName	OK	Count
5081554.java	Fail	4	ERROR:	 Line [271] 	 Position [9324]	reference to trpn_pointer is ambiguous, both method trpn_pointer(int) in com.cordelta.barr.david.Node and method trpn_pointer(uint32_t) in com.cordelta.barr.david.Node match,,ERROR:	 Line [291] 	 Position [9890]	reference to trpn_pointer is ambiguous, both method trpn_pointer(int) in com.cordelta.barr.david.Node and method trpn_pointer(uint32_t) in com.cordelta.barr.david.Node match,,ERROR:	 Line [311] 	 Position [10469]	reference to trpn_pointer is ambiguous, both method trpn_pointer(int) in com.cordelta.barr.david.Node and method trpn_pointer(uint32_t) in com.cordelta.barr.david.Node match,,ERROR:	 Line [326] 	 Position [10917]	reference to trpn_pointer is ambiguous, both method trpn_pointer(int) in com.cordelta.barr.david.Node and method trpn_pointer(uint32_t) in com.cordelta.barr.david.Node match,,
5550192.java	OK	0
5697355.java	OK	0
3216952.java	OK	0
6032979.java	OK	0
6490040.java	OK	0
9801103.java	OK	0
1008269.java	OK	0
1449972.java	OK	0
272162.java	OK	0
423976.java	OK	0
7117590.java	OK	0
7917038.java	OK	0
3986934.java	OK	0
9802372.java	OK	0
9735184.java	OK	0
2032308.java	OK	0
5552836.java	OK	0
4779321.java	OK	0
1787480.java	OK	0
7371206.java	OK	0
4085153.java	OK	0
8959530.java	Fail	1	ERROR:	 Line [30] 	 Position [1216]	static import only from classes and interfaces,,
1159002.java	OK	0
6398650.java	OK	0
122107.java	OK	0
6508121.java	OK	0
849499.java	OK	0
5288970.java	OK	0
6610059.java	OK	0
1625500.java	OK	0
11439255.java	OK	0
4331518.java	OK	0
1154827.java	OK	0
4074555.java	OK	0
2842623.java	OK	0
708760.java	OK	0
7494870.java	OK	0
7326773.java	OK	0
11261623.java	OK	0
9992637.java	OK	0
1022289.java	OK	0
5971757.java	OK	0
5149320.java	OK	0
7786932.java	OK	0
2407043.java	OK	0
6585591.java	OK	0
10553908.java	OK	0
958791.java	OK	0
5026295.java	OK	0
2822651.java	OK	0
5585142.java	OK	0
10523439.java	OK	0
1276777.java	OK	0
6108606.java	OK	0
6726612.java	OK	0
10235895.java	OK	0
9039081.java	OK	0
7108402.java	OK	0
6132181.java	OK	0
2730637.java	OK	0
5168082.java	OK	0
2572060.java	OK	0
7819180.java	OK	0
790570.java	OK	0
7651801.java	OK	0
11101310.java	OK	0
4991419.java	OK	0
11342154.java	OK	0
761017.java	OK	0
9711392.java	OK	0
9779062.java	OK	0
4201475.java	OK	0
4637189.java	OK	0
11145682.java	OK	0
7148878.java	OK	0
8337465.java	Fail	1	ERROR:	 Line [378] 	 Position [13779]	illegal start of type,,
1991891.java	OK	0
5266141.java	OK	0
2695651.java	OK	0
8894614.java	OK	0
6510190.java	OK	0
9824881.java	OK	0
5628853.java	OK	0
9742689.java	OK	0
10107300.java	Fail	1	ERROR:	 Line [332] 	 Position [9510]	illegal start of type,,
4583935.java	OK	0
6282826.java	OK	0
632178.java	OK	0
4588239.java	OK	0
10020948.java	OK	0
1287660.java	OK	0
6564748.java	OK	0
9848638.java	OK	0
1045685.java	OK	0
7977.java	OK	0
271814.java	OK	0
7232008.java	OK	0
9755397.java	Fail	2	ERROR:	 Line [2] 	 Position [2]	illegal character: \187,,ERROR:	 Line [2] 	 Position [3]	illegal character: \191,,
5788698.java	OK	0
4490323.java	OK	0
8476984.java	OK	0
6149725.java	OK	0
1967132.java	OK	0
5138640.java	OK	0
226860.java	OK	0
2752771.java	OK	0
6322334.java	OK	0
1996333.java	OK	0
6209624.java	OK	0
10451506.java	OK	0
1068038.java	OK	0
1106226.java	OK	0
3667280.java	OK	0
5027075.java	OK	0
8643830.java	OK	0
1333625.java	OK	0
10169405.java	OK	0
7142406.java	OK	0
1996461.java	OK	0
4391415.java	OK	0
6269535.java	OK	0
1007849.java	OK	0
551630.java	OK	0
719526.java	OK	0
1601695.java	OK	0
5327027.java	OK	0
8319081.java	OK	0
9358865.java	OK	0
10108695.java	OK	0
5985197.java	OK	0
2893914.java	OK	0
7515601.java	OK	0
9260930.java	OK	0
7738975.java	OK	0
11732949.java	OK	0
2450796.java	OK	0
3496210.java	Fail	2	ERROR:	 Line [56] 	 Position [1365]	inconvertible types,  required: hr.fer.zemris.java.tim5.projekt.parser.VariableToken,  found:    java.lang.Object,,ERROR:	 Line [60] 	 Position [1473]	inconvertible types,  required: hr.fer.zemris.java.tim5.projekt.parser.VariableToken,  found:    java.lang.Object,,
11557752.java	OK	0
1222417.java	OK	0
2743021.java	Fail	1	ERROR:	 Line [24] 	 Position [862]	missing return statement,,
8089664.java	OK	0
5377852.java	OK	0
4325502.java	OK	0
9277750.java	OK	0
2272937.java	OK	0
11569509.java	OK	0
4160177.java	OK	0
816018.java	OK	0
6501190.java	OK	0
5912719.java	OK	0
7411676.java	OK	0
5432498.java	OK	0
5296673.java	OK	0
